Gene ID	CCDS ID
ENSMUSG00000044716	
ENSMUSG00000026792	
ENSMUSG00000064307	
ENSMUSG00000056973	
ENSMUSG00000026792	
ENSMUSG00000026761	
ENSMUSG00000026805	CCDS15849
ENSMUSG00000081146	
ENSMUSG00000026792	
ENSMUSG00000056973	
ENSMUSG00000026805	
ENSMUSG00000056973	
ENSMUSG00000026792	
ENSMUSG00000041144	CCDS48253
ENSMUSG00000085556	
ENSMUSG00000030230	CCDS20671
ENSMUSG00000026792	
ENSMUSG00000041144	
ENSMUSG00000064307	CCDS52332
ENSMUSG00000029657	CCDS19885
ENSMUSG00000026792	
ENSMUSG00000041144	
ENSMUSG00000068686	
ENSMUSG00000064307	CCDS52332
ENSMUSG00000026792	
ENSMUSG00000068686	
ENSMUSG00000041144	
ENSMUSG00000031711	
ENSMUSG00000026792	
ENSMUSG00000068686	
ENSMUSG00000064307	CCDS52331
ENSMUSG00000027068	CCDS16091
ENSMUSG00000041144	
ENSMUSG00000026792	
ENSMUSG00000026792	
ENSMUSG00000064307	
ENSMUSG00000068686	CCDS16486
ENSMUSG00000026792	CCDS15935
ENSMUSG00000064307	CCDS52331
ENSMUSG00000030230	
ENSMUSG00000029657	CCDS19885
ENSMUSG00000064307	CCDS52331
ENSMUSG00000068686	CCDS16486
ENSMUSG00000031711	
ENSMUSG00000030230	
ENSMUSG00000029657	
ENSMUSG00000064307	CCDS52331
ENSMUSG00000026761	
ENSMUSG00000030230	
ENSMUSG00000029657	
ENSMUSG00000094152	
ENSMUSG00000026761	
ENSMUSG00000026761	
ENSMUSG00000029657	
ENSMUSG00000070003	CCDS22374
ENSMUSG00000094152	
ENSMUSG00000029657	
ENSMUSG00000094152	
ENSMUSG00000026761	
ENSMUSG00000026761	
ENSMUSG00000038900	CCDS15936
ENSMUSG00000017734	CCDS38322
ENSMUSG00000026761	
ENSMUSG00000060212	CCDS52708
ENSMUSG00000029657	
ENSMUSG00000026761	CCDS50582
ENSMUSG00000038900	
ENSMUSG00000036885	CCDS38443
ENSMUSG00000078630	CCDS40044
ENSMUSG00000060212	
ENSMUSG00000017734	CCDS38322
ENSMUSG00000029657	
ENSMUSG00000026761	
ENSMUSG00000097150	
ENSMUSG00000060212	
ENSMUSG00000038900	
ENSMUSG00000032604	CCDS23530
ENSMUSG00000026761	
ENSMUSG00000060212	
ENSMUSG00000038900	
ENSMUSG00000029657	
ENSMUSG00000070003	
ENSMUSG00000060212	
ENSMUSG00000078630	CCDS40044
ENSMUSG00000026761	
ENSMUSG00000038900	
ENSMUSG00000017734	CCDS38322
ENSMUSG00000073399	CCDS28727
ENSMUSG00000026761	
ENSMUSG00000060212	
ENSMUSG00000027787	
ENSMUSG00000038900	
ENSMUSG00000017734	
ENSMUSG00000029657	
ENSMUSG00000073399	CCDS57080
ENSMUSG00000038900	
ENSMUSG00000036885	
ENSMUSG00000020224	CCDS24206
ENSMUSG00000029657	
ENSMUSG00000073399	
ENSMUSG00000036885	
ENSMUSG00000073399	
ENSMUSG00000017734	CCDS38322
ENSMUSG00000027247	CCDS50641
ENSMUSG00000036885	
ENSMUSG00000020224	
ENSMUSG00000036885	
ENSMUSG00000017734	CCDS38322
ENSMUSG00000031711	CCDS22447
ENSMUSG00000036885	
ENSMUSG00000103502	
ENSMUSG00000102382	
ENSMUSG00000070003	
ENSMUSG00000031711	
ENSMUSG00000070003	
ENSMUSG00000090996	
ENSMUSG00000031711	
ENSMUSG00000070003	
ENSMUSG00000031711	
ENSMUSG00000085760	
ENSMUSG00000031711	
ENSMUSG00000030842	CCDS21519
ENSMUSG00000070003	
ENSMUSG00000104068	
ENSMUSG00000027247	CCDS16437
ENSMUSG00000030842	
ENSMUSG00000070003	
ENSMUSG00000030842	
ENSMUSG00000070003	
ENSMUSG00000027247	CCDS16437
ENSMUSG00000070003	
ENSMUSG00000027247	
ENSMUSG00000026796	CCDS15934
ENSMUSG00000032078	CCDS23144
ENSMUSG00000027247	
ENSMUSG00000014856	CCDS22599
ENSMUSG00000070003	
ENSMUSG00000027247	
ENSMUSG00000026796	
ENSMUSG00000092051	
ENSMUSG00000070003	
ENSMUSG00000027247	
ENSMUSG00000092051	
ENSMUSG00000026796	
ENSMUSG00000049409	CCDS20323
ENSMUSG00000090487	
ENSMUSG00000027247	
ENSMUSG00000091730	
ENSMUSG00000070003	
ENSMUSG00000014856	
ENSMUSG00000090487	
ENSMUSG00000026796	
ENSMUSG00000027247	CCDS16437
ENSMUSG00000070003	
ENSMUSG00000026796	
ENSMUSG00000049409	CCDS20323
ENSMUSG00000027893	
ENSMUSG00000070003	
ENSMUSG00000104281	
ENSMUSG00000026796	
ENSMUSG00000070003	
ENSMUSG00000049409	
ENSMUSG00000014856	
ENSMUSG00000103012	
ENSMUSG00000020312	
ENSMUSG00000014856	
ENSMUSG00000000532	CCDS27846
ENSMUSG00000014856	
ENSMUSG00000032078	
ENSMUSG00000032078	
ENSMUSG00000032078	
ENSMUSG00000031097	CCDS40192
ENSMUSG00000032078	
ENSMUSG00000032078	
ENSMUSG00000031097	
ENSMUSG00000032679	CCDS16487
ENSMUSG00000027787	CCDS17407
ENSMUSG00000027893	CCDS38593
ENSMUSG00000031097	CCDS40192
ENSMUSG00000108065	
ENSMUSG00000046667	
ENSMUSG00000027893	
ENSMUSG00000027893	
ENSMUSG00000098071	
ENSMUSG00000020312	
ENSMUSG00000031097	
ENSMUSG00000027893	
ENSMUSG00000053388	
ENSMUSG00000032679	
ENSMUSG00000031097	
ENSMUSG00000020312	
ENSMUSG00000027893	
ENSMUSG00000027787	
ENSMUSG00000031097	
ENSMUSG00000032679	CCDS16487
ENSMUSG00000090075	
ENSMUSG00000107975	
ENSMUSG00000027787	
ENSMUSG00000046667	CCDS17976
ENSMUSG00000027893	
ENSMUSG00000079410	CCDS49374
ENSMUSG00000063549	
ENSMUSG00000020312	CCDS48620
ENSMUSG00000031097	
ENSMUSG00000046667	
ENSMUSG00000053388	CCDS19739
ENSMUSG00000027893	
ENSMUSG00000031097	
ENSMUSG00000107557	
ENSMUSG00000027787	
ENSMUSG00000040812	
ENSMUSG00000033075	CCDS49717
ENSMUSG00000079101	
ENSMUSG00000075376	CCDS71046
ENSMUSG00000063549	
ENSMUSG00000027787	
ENSMUSG00000046667	CCDS17976
ENSMUSG00000026748	CCDS15705
ENSMUSG00000063549	
ENSMUSG00000100550	
ENSMUSG00000027787	
ENSMUSG00000063549	
ENSMUSG00000026748	
ENSMUSG00000063549	
ENSMUSG00000027787	
ENSMUSG00000026748	
ENSMUSG00000075376	CCDS38116
ENSMUSG00000040812	
ENSMUSG00000063549	
ENSMUSG00000049699	CCDS52929
ENSMUSG00000087152	
ENSMUSG00000026748	
ENSMUSG00000033770	CCDS18871
ENSMUSG00000063549	CCDS36165
ENSMUSG00000040812	CCDS38177
ENSMUSG00000075376	
ENSMUSG00000085536	
ENSMUSG00000081358	
ENSMUSG00000033075	
ENSMUSG00000075376	
ENSMUSG00000103811	
ENSMUSG00000040812	
ENSMUSG00000075376	
ENSMUSG00000033770	CCDS18871
ENSMUSG00000075376	
ENSMUSG00000040812	
ENSMUSG00000075376	
ENSMUSG00000040511	CCDS20916
ENSMUSG00000040812	
ENSMUSG00000033075	
ENSMUSG00000075376	
ENSMUSG00000106674	
ENSMUSG00000033770	
ENSMUSG00000075408	
ENSMUSG00000095338	
ENSMUSG00000075376	
ENSMUSG00000033770	
ENSMUSG00000040812	CCDS38177
ENSMUSG00000040511	
ENSMUSG00000075408	
ENSMUSG00000033075	
ENSMUSG00000040812	CCDS38177
ENSMUSG00000040511	
ENSMUSG00000033075	
ENSMUSG00000075376	CCDS38116
ENSMUSG00000040511	
ENSMUSG00000082842	
ENSMUSG00000080002	
ENSMUSG00000040511	
ENSMUSG00000033075	
ENSMUSG00000104760	
ENSMUSG00000032604	
ENSMUSG00000033075	
ENSMUSG00000089886	
ENSMUSG00000032604	
ENSMUSG00000017721	CCDS17038
ENSMUSG00000033075	
ENSMUSG00000032604	
ENSMUSG00000033075	
ENSMUSG00000038902	CCDS17596
ENSMUSG00000017721	
ENSMUSG00000001123	CCDS48858
ENSMUSG00000028785	CCDS18682
ENSMUSG00000032604	
ENSMUSG00000038902	
ENSMUSG00000034764	
ENSMUSG00000032604	
ENSMUSG00000001123	
ENSMUSG00000017721	
ENSMUSG00000107711	
ENSMUSG00000001123	
ENSMUSG00000038902	
ENSMUSG00000034764	
ENSMUSG00000038902	
ENSMUSG00000107711	CCDS24739
ENSMUSG00000094422	
ENSMUSG00000034764	
ENSMUSG00000001123	CCDS25116
ENSMUSG00000094422	CCDS28254
ENSMUSG00000017721	
ENSMUSG00000019990	CCDS35859
ENSMUSG00000038902	CCDS50985
ENSMUSG00000028836	
ENSMUSG00000034764	
ENSMUSG00000017721	
ENSMUSG00000038902	
ENSMUSG00000082062	
ENSMUSG00000038902	
ENSMUSG00000090191	
ENSMUSG00000038902	
ENSMUSG00000019990	
ENSMUSG00000032604	
ENSMUSG00000019990	
ENSMUSG00000038902	
ENSMUSG00000032604	
ENSMUSG00000086179	
ENSMUSG00000019990	
ENSMUSG00000066257	CCDS28253
ENSMUSG00000038902	
ENSMUSG00000032604	
ENSMUSG00000019990	
ENSMUSG00000019990	
ENSMUSG00000066257	CCDS28255
ENSMUSG00000032604	
ENSMUSG00000019990	
ENSMUSG00000020799	CCDS36215
ENSMUSG00000028785	CCDS18682
ENSMUSG00000019990	
ENSMUSG00000028836	CCDS38915
ENSMUSG00000028785	CCDS18682
ENSMUSG00000102248	
ENSMUSG00000028785	CCDS18682
ENSMUSG00000028836	
ENSMUSG00000020799	CCDS36215
ENSMUSG00000028785	
ENSMUSG00000056758	CCDS36073
ENSMUSG00000028836	
ENSMUSG00000028785	
ENSMUSG00000017723	
ENSMUSG00000020799	CCDS36215
ENSMUSG00000028785	
ENSMUSG00000056758	
ENSMUSG00000093686	
ENSMUSG00000025150	CCDS25756
ENSMUSG00000090698	CCDS51938
ENSMUSG00000001985	CCDS38878
ENSMUSG00000056758	
ENSMUSG00000025150	
ENSMUSG00000028785	CCDS18682
ENSMUSG00000052833	
ENSMUSG00000025150	
ENSMUSG00000028785	CCDS18682
ENSMUSG00000052833	CCDS20848
ENSMUSG00000109082	
ENSMUSG00000025150	
ENSMUSG00000020267	CCDS24702
ENSMUSG00000105761	
ENSMUSG00000109094	
ENSMUSG00000106451	
ENSMUSG00000109430	
ENSMUSG00000020267	
ENSMUSG00000052833	CCDS20848
ENSMUSG00000000916	CCDS19740
ENSMUSG00000051527	
ENSMUSG00000052833	
ENSMUSG00000091655	
ENSMUSG00000000916	
ENSMUSG00000000916	
ENSMUSG00000032671	CCDS16488
ENSMUSG00000000916	
ENSMUSG00000051950	CCDS39410
ENSMUSG00000000916	
ENSMUSG00000000916	
ENSMUSG00000051950	
ENSMUSG00000000916	
ENSMUSG00000017723	CCDS17040
ENSMUSG00000100176	
ENSMUSG00000017723	
ENSMUSG00000027015	CCDS50603
ENSMUSG00000051950	
ENSMUSG00000017723	
ENSMUSG00000000916	
ENSMUSG00000051527	CCDS20784
ENSMUSG00000017723	
ENSMUSG00000083773	
ENSMUSG00000041949	CCDS22639
ENSMUSG00000000916	
ENSMUSG00000051527	
ENSMUSG00000051527	
ENSMUSG00000079502	
ENSMUSG00000041949	
ENSMUSG00000051527	
ENSMUSG00000041949	
ENSMUSG00000051527	
ENSMUSG00000051527	
ENSMUSG00000051527	CCDS20784
ENSMUSG00000074596	CCDS50794
ENSMUSG00000051527	CCDS20784
ENSMUSG00000101662	
ENSMUSG00000032475	CCDS23440
ENSMUSG00000104114	
ENSMUSG00000022090	CCDS27248
ENSMUSG00000108043	
ENSMUSG00000051674	CCDS57349
ENSMUSG00000103252	
ENSMUSG00000108043	
ENSMUSG00000032475	
ENSMUSG00000029919	CCDS20205
ENSMUSG00000032475	
ENSMUSG00000108043	
ENSMUSG00000022090	CCDS27248
ENSMUSG00000032475	
ENSMUSG00000029919	
ENSMUSG00000109131	
ENSMUSG00000029919	
ENSMUSG00000022090	
ENSMUSG00000038026	CCDS35783
ENSMUSG00000004771	CCDS23282
ENSMUSG00000090939	
ENSMUSG00000109176	
ENSMUSG00000079502	
ENSMUSG00000022090	
ENSMUSG00000109176	
ENSMUSG00000079502	
ENSMUSG00000109416	
ENSMUSG00000022090	
ENSMUSG00000038026	CCDS35783
ENSMUSG00000004771	
ENSMUSG00000109456	
ENSMUSG00000038026	
ENSMUSG00000022090	
ENSMUSG00000004771	
ENSMUSG00000079502	CCDS50551
ENSMUSG00000004771	
ENSMUSG00000078249	CCDS49010
ENSMUSG00000102413	
ENSMUSG00000095706	
ENSMUSG00000078249	
ENSMUSG00000004771	
ENSMUSG00000079502	
ENSMUSG00000022090	
ENSMUSG00000074595	CCDS17042
ENSMUSG00000095706	CCDS57032
ENSMUSG00000022090	
ENSMUSG00000004771	
ENSMUSG00000022090	
ENSMUSG00000051674	
ENSMUSG00000074595	CCDS17042
ENSMUSG00000095706	
ENSMUSG00000022090	
ENSMUSG00000004771	
ENSMUSG00000051674	CCDS57350
ENSMUSG00000095706	CCDS57032
ENSMUSG00000004771	
ENSMUSG00000086843	
ENSMUSG00000004771	
ENSMUSG00000026604	CCDS15609
ENSMUSG00000086843	
ENSMUSG00000053293	CCDS51662
ENSMUSG00000100484	
ENSMUSG00000104174	
ENSMUSG00000051674	CCDS19342
ENSMUSG00000070287	CCDS52898
ENSMUSG00000051674	
ENSMUSG00000018417	CCDS14942
ENSMUSG00000070287	
ENSMUSG00000051674	
ENSMUSG00000103179	
ENSMUSG00000018417	CCDS69887
ENSMUSG00000058063	CCDS28728
ENSMUSG00000028786	CCDS18681
ENSMUSG00000101348	
ENSMUSG00000018417	
ENSMUSG00000036306	CCDS22345
ENSMUSG00000026604	
ENSMUSG00000051674	
ENSMUSG00000101348	
ENSMUSG00000083618	
ENSMUSG00000026604	
ENSMUSG00000036306	
ENSMUSG00000081164	
ENSMUSG00000028786	CCDS57298
ENSMUSG00000036306	
ENSMUSG00000026604	
ENSMUSG00000036306	
ENSMUSG00000051674	
ENSMUSG00000017733	CCDS17043
ENSMUSG00000026604	
ENSMUSG00000051674	
ENSMUSG00000028786	CCDS71472
ENSMUSG00000036306	CCDS22345
ENSMUSG00000018417	CCDS48254
ENSMUSG00000026604	
ENSMUSG00000028786	
ENSMUSG00000051674	
ENSMUSG00000097925	
ENSMUSG00000018417	
ENSMUSG00000051674	
ENSMUSG00000018417	
ENSMUSG00000018417	
ENSMUSG00000020027	
ENSMUSG00000102852	
ENSMUSG00000018417	
ENSMUSG00000098137	
ENSMUSG00000086123	
ENSMUSG00000020027	
ENSMUSG00000020027	
ENSMUSG00000098137	
ENSMUSG00000028294	
ENSMUSG00000032604	
ENSMUSG00000020027	
ENSMUSG00000018417	
ENSMUSG00000028294	
ENSMUSG00000035203	CCDS20758
ENSMUSG00000032604	
ENSMUSG00000025158	
ENSMUSG00000018417	
ENSMUSG00000018417	
ENSMUSG00000070568	
ENSMUSG00000028294	CCDS18031
ENSMUSG00000032604	
ENSMUSG00000070568	
ENSMUSG00000032604	
ENSMUSG00000066148	CCDS18239
ENSMUSG00000028294	
ENSMUSG00000070568	
ENSMUSG00000035203	
ENSMUSG00000032604	
ENSMUSG00000070568	
ENSMUSG00000028294	
ENSMUSG00000018417	
ENSMUSG00000066148	
ENSMUSG00000035203	
ENSMUSG00000032604	
ENSMUSG00000070568	
ENSMUSG00000018417	
ENSMUSG00000028294	
ENSMUSG00000018417	
ENSMUSG00000070568	CCDS21238
ENSMUSG00000036928	
ENSMUSG00000018417	
ENSMUSG00000035203	CCDS20758
ENSMUSG00000032754	CCDS39238
ENSMUSG00000036832	CCDS17901
ENSMUSG00000102614	
ENSMUSG00000091705	CCDS28696
ENSMUSG00000020027	CCDS24136
ENSMUSG00000035203	
ENSMUSG00000020027	
ENSMUSG00000091705	
ENSMUSG00000035203	
ENSMUSG00000029145	CCDS19176
ENSMUSG00000055013	CCDS15149
ENSMUSG00000020027	CCDS24136
ENSMUSG00000032754	CCDS51634
ENSMUSG00000035203	
ENSMUSG00000029145	
ENSMUSG00000103631	
ENSMUSG00000020027	
ENSMUSG00000025158	CCDS25757
ENSMUSG00000086736	
ENSMUSG00000032604	
ENSMUSG00000070531	CCDS17046
ENSMUSG00000055013	CCDS15148
ENSMUSG00000020027	
ENSMUSG00000099983	
ENSMUSG00000032604	
ENSMUSG00000032754	CCDS51633
ENSMUSG00000055013	
ENSMUSG00000020027	
ENSMUSG00000099983	
ENSMUSG00000032604	
ENSMUSG00000032754	
ENSMUSG00000055013	
ENSMUSG00000029145	CCDS51457
ENSMUSG00000020027	
ENSMUSG00000032604	
ENSMUSG00000055013	
ENSMUSG00000032754	
ENSMUSG00000020027	
ENSMUSG00000032604	
ENSMUSG00000020027	CCDS24136
ENSMUSG00000055013	
ENSMUSG00000029145	
ENSMUSG00000020027	CCDS24136
ENSMUSG00000032754	
ENSMUSG00000109392	
ENSMUSG00000033883	CCDS79898
ENSMUSG00000032604	
ENSMUSG00000029145	
ENSMUSG00000032754	
ENSMUSG00000033883	
ENSMUSG00000032604	
ENSMUSG00000029145	
ENSMUSG00000033883	
ENSMUSG00000032604	
ENSMUSG00000102009	
ENSMUSG00000029145	
ENSMUSG00000032604	
ENSMUSG00000102009	
ENSMUSG00000029145	
ENSMUSG00000102009	
ENSMUSG00000032604	
ENSMUSG00000032604	
ENSMUSG00000028152	CCDS17870
ENSMUSG00000032604	
ENSMUSG00000036928	
ENSMUSG00000029145	
ENSMUSG00000032604	
ENSMUSG00000028152	
ENSMUSG00000029145	
ENSMUSG00000028234	CCDS17940
ENSMUSG00000032604	
ENSMUSG00000028152	
ENSMUSG00000028234	
ENSMUSG00000032604	
ENSMUSG00000029145	
ENSMUSG00000032604	
ENSMUSG00000028234	
ENSMUSG00000032604	
ENSMUSG00000105577	
ENSMUSG00000029145	CCDS51457
ENSMUSG00000036928	
ENSMUSG00000030316	CCDS20437
ENSMUSG00000032604	
ENSMUSG00000102471	
ENSMUSG00000070533	CCDS71192
ENSMUSG00000099437	
ENSMUSG00000030316	
ENSMUSG00000070533	CCDS71191
ENSMUSG00000030316	
ENSMUSG00000074637	CCDS38413
ENSMUSG00000030316	
ENSMUSG00000070533	CCDS38324
ENSMUSG00000030316	
ENSMUSG00000028152	
ENSMUSG00000091083	
ENSMUSG00000105265	
ENSMUSG00000028152	
ENSMUSG00000030316	
ENSMUSG00000028152	
ENSMUSG00000030316	
ENSMUSG00000030316	
ENSMUSG00000028152	
ENSMUSG00000110538	
ENSMUSG00000028152	
ENSMUSG00000105265	
ENSMUSG00000043059	CCDS19178
ENSMUSG00000105265	
ENSMUSG00000028152	
ENSMUSG00000105265	
ENSMUSG00000059897	
ENSMUSG00000105265	
ENSMUSG00000059897	
ENSMUSG00000059897	
ENSMUSG00000070530	CCDS50795
ENSMUSG00000038007	CCDS18311
ENSMUSG00000043059	CCDS51458
ENSMUSG00000059897	
ENSMUSG00000105265	
ENSMUSG00000038007	CCDS71417
ENSMUSG00000026768	CCDS15689
ENSMUSG00000052105	CCDS28946
ENSMUSG00000083740	
ENSMUSG00000043059	
ENSMUSG00000105265	
ENSMUSG00000111648	
ENSMUSG00000038007	
ENSMUSG00000105265	
ENSMUSG00000043059	
ENSMUSG00000029456	CCDS51643
ENSMUSG00000105265	
ENSMUSG00000063881	CCDS25007
ENSMUSG00000038007	
ENSMUSG00000029346	
ENSMUSG00000052105	CCDS50168
ENSMUSG00000105265	
ENSMUSG00000063881	CCDS25007
ENSMUSG00000105265	
ENSMUSG00000026768	
ENSMUSG00000043059	
ENSMUSG00000105265	
ENSMUSG00000097083	
ENSMUSG00000043059	
ENSMUSG00000052105	
ENSMUSG00000063881	CCDS48844
ENSMUSG00000026768	
ENSMUSG00000043059	
ENSMUSG00000105265	
ENSMUSG00000052105	
ENSMUSG00000029456	CCDS51643
ENSMUSG00000029202	CCDS39099
ENSMUSG00000026768	
ENSMUSG00000105265	
ENSMUSG00000043059	
ENSMUSG00000105265	
ENSMUSG00000052105	
ENSMUSG00000026768	
ENSMUSG00000029202	
ENSMUSG00000105265	
ENSMUSG00000029202	
ENSMUSG00000105265	
ENSMUSG00000105265	
ENSMUSG00000029202	
ENSMUSG00000026768	
ENSMUSG00000069824	
ENSMUSG00000074594	CCDS50796
ENSMUSG00000105284	
ENSMUSG00000026768	
ENSMUSG00000108577	
ENSMUSG00000104901	
ENSMUSG00000074594	CCDS50796
ENSMUSG00000050967	CCDS14908
ENSMUSG00000052105	
ENSMUSG00000052105	
ENSMUSG00000105222	
ENSMUSG00000029456	
ENSMUSG00000087669	
ENSMUSG00000070529	CCDS17049
ENSMUSG00000092196	
ENSMUSG00000029202	
ENSMUSG00000105739	
ENSMUSG00000029456	
ENSMUSG00000029202	
ENSMUSG00000052105	
ENSMUSG00000029346	
ENSMUSG00000052105	
ENSMUSG00000029456	
ENSMUSG00000106525	
ENSMUSG00000029202	
ENSMUSG00000029456	
ENSMUSG00000029202	
ENSMUSG00000092253	
ENSMUSG00000092242	
ENSMUSG00000052105	
ENSMUSG00000029202	
ENSMUSG00000102681	
ENSMUSG00000029202	
ENSMUSG00000052105	
ENSMUSG00000102801	
ENSMUSG00000029346	CCDS51614
ENSMUSG00000102902	
ENSMUSG00000029346	
ENSMUSG00000100426	
ENSMUSG00000078940	CCDS50797
ENSMUSG00000078365	CCDS38685
ENSMUSG00000029346	
ENSMUSG00000036928	CCDS39344
ENSMUSG00000029202	
ENSMUSG00000029346	
ENSMUSG00000078940	CCDS50797
ENSMUSG00000029202	
ENSMUSG00000036928	CCDS39344
ENSMUSG00000029202	
ENSMUSG00000085118	
ENSMUSG00000108118	
ENSMUSG00000036752	CCDS15753
ENSMUSG00000069581	
ENSMUSG00000039488	CCDS52722
ENSMUSG00000029202	CCDS39099
ENSMUSG00000109337	
ENSMUSG00000056698	CCDS20243
ENSMUSG00000036928	
ENSMUSG00000106767	
ENSMUSG00000039488	CCDS52721
ENSMUSG00000036928	
ENSMUSG00000036752	
ENSMUSG00000056698	CCDS20243
ENSMUSG00000107050	
ENSMUSG00000036928	
ENSMUSG00000067704	CCDS38327
ENSMUSG00000054206	CCDS23984
ENSMUSG00000107158	
ENSMUSG00000039488	
ENSMUSG00000056698	
ENSMUSG00000106696	
ENSMUSG00000036928	
ENSMUSG00000039488	CCDS52722
ENSMUSG00000105052	
ENSMUSG00000039488	CCDS52721
ENSMUSG00000056698	
ENSMUSG00000020918	
ENSMUSG00000054206	
ENSMUSG00000105052	
ENSMUSG00000109590	
ENSMUSG00000056698	
ENSMUSG00000111209	
ENSMUSG00000020918	
ENSMUSG00000056698	
ENSMUSG00000103213	
ENSMUSG00000103652	
ENSMUSG00000104824	
ENSMUSG00000069581	
ENSMUSG00000103017	
ENSMUSG00000091289	
ENSMUSG00000050106	
ENSMUSG00000067714	CCDS51911
ENSMUSG00000069581	
ENSMUSG00000030591	
ENSMUSG00000026969	CCDS15752
ENSMUSG00000017310	CCDS17051
ENSMUSG00000071195	
ENSMUSG00000026969	
ENSMUSG00000091163	
ENSMUSG00000102067	
ENSMUSG00000067714	
ENSMUSG00000096380	CCDS70050
ENSMUSG00000091163	
ENSMUSG00000029146	CCDS19177
ENSMUSG00000067714	CCDS51911
ENSMUSG00000091163	
ENSMUSG00000029146	
ENSMUSG00000094913	
ENSMUSG00000015474	CCDS28652
ENSMUSG00000086498	
ENSMUSG00000094913	
ENSMUSG00000010045	CCDS23490
ENSMUSG00000015474	CCDS28652
ENSMUSG00000069582	CCDS78848
ENSMUSG00000083225	
ENSMUSG00000074593	CCDS17052
ENSMUSG00000063884	
ENSMUSG00000096131	
ENSMUSG00000074593	
ENSMUSG00000082598	
ENSMUSG00000018339	
ENSMUSG00000071613	
ENSMUSG00000071613	
ENSMUSG00000015474	CCDS28652
ENSMUSG00000063188	
ENSMUSG00000063188	
ENSMUSG00000059383	
ENSMUSG00000103464	
ENSMUSG00000082970	
ENSMUSG00000070730	CCDS16591
ENSMUSG00000063188	
ENSMUSG00000018339	CCDS24703
ENSMUSG00000032637	CCDS21831
ENSMUSG00000090684	
ENSMUSG00000063188	
ENSMUSG00000030591	
ENSMUSG00000070730	
ENSMUSG00000032637	
ENSMUSG00000015474	CCDS28652
ENSMUSG00000018339	
ENSMUSG00000070730	
ENSMUSG00000063188	CCDS28750
ENSMUSG00000070730	
ENSMUSG00000032637	
ENSMUSG00000015474	CCDS28652
ENSMUSG00000030591	CCDS52169
ENSMUSG00000070730	
ENSMUSG00000059383	CCDS40694
ENSMUSG00000110657	
ENSMUSG00000032637	
ENSMUSG00000070730	
ENSMUSG00000015474	CCDS28652
ENSMUSG00000030591	
ENSMUSG00000107968	
ENSMUSG00000070730	
ENSMUSG00000032637	
ENSMUSG00000015474	
ENSMUSG00000030591	
ENSMUSG00000032637	
ENSMUSG00000030591	
ENSMUSG00000108230	
ENSMUSG00000030591	CCDS52169
ENSMUSG00000015474	
ENSMUSG00000083078	
ENSMUSG00000015474	
ENSMUSG00000004100	CCDS22887
ENSMUSG00000076434	CCDS17053
ENSMUSG00000015474	
ENSMUSG00000086841	
ENSMUSG00000049550	CCDS71663
ENSMUSG00000029345	CCDS19539
ENSMUSG00000044708	CCDS15512
ENSMUSG00000076434	
ENSMUSG00000004100	
ENSMUSG00000004100	
ENSMUSG00000004100	
ENSMUSG00000076434	
ENSMUSG00000004100	
ENSMUSG00000029345	
ENSMUSG00000023047	CCDS27882
ENSMUSG00000004100	
ENSMUSG00000029103	CCDS19225
ENSMUSG00000029345	
ENSMUSG00000049550	CCDS19667
ENSMUSG00000004100	
ENSMUSG00000023047	
ENSMUSG00000029345	
ENSMUSG00000029103	
ENSMUSG00000050229	CCDS15513
ENSMUSG00000023047	
ENSMUSG00000092523	
ENSMUSG00000029103	
ENSMUSG00000102278	
ENSMUSG00000050106	CCDS25689
ENSMUSG00000029103	
ENSMUSG00000049550	
ENSMUSG00000035929	CCDS50087
ENSMUSG00000057499	
ENSMUSG00000029103	
ENSMUSG00000049550	
ENSMUSG00000095550	CCDS59670
ENSMUSG00000103357	
ENSMUSG00000105209	
ENSMUSG00000050106	CCDS56824
ENSMUSG00000035929	
ENSMUSG00000103357	
ENSMUSG00000027323	
ENSMUSG00000096707	
ENSMUSG00000050106	CCDS56825
ENSMUSG00000020705	CCDS48956
ENSMUSG00000079505	
ENSMUSG00000026837	CCDS15831
ENSMUSG00000110977	
ENSMUSG00000049550	
ENSMUSG00000050106	CCDS56824
ENSMUSG00000020705	
ENSMUSG00000105602	
ENSMUSG00000049550	
ENSMUSG00000096039	
ENSMUSG00000049550	
ENSMUSG00000026837	
ENSMUSG00000050106	
ENSMUSG00000092568	
ENSMUSG00000096039	CCDS36793
ENSMUSG00000098062	
ENSMUSG00000087486	
ENSMUSG00000086560	
ENSMUSG00000049550	
ENSMUSG00000111472	
ENSMUSG00000095512	
ENSMUSG00000080839	
ENSMUSG00000049550	
ENSMUSG00000104344	
ENSMUSG00000081721	
ENSMUSG00000096217	
ENSMUSG00000079038	
ENSMUSG00000085766	
ENSMUSG00000092490	
ENSMUSG00000079038	
ENSMUSG00000092490	
ENSMUSG00000091849	
ENSMUSG00000079038	
ENSMUSG00000063884	CCDS20235
ENSMUSG00000034254	
ENSMUSG00000079038	CCDS52565
ENSMUSG00000107575	
ENSMUSG00000049550	
ENSMUSG00000091849	
ENSMUSG00000043940	CCDS19473
ENSMUSG00000091849	
ENSMUSG00000034254	
ENSMUSG00000049550	
ENSMUSG00000107490	
ENSMUSG00000091849	
ENSMUSG00000107522	
ENSMUSG00000049550	
ENSMUSG00000092477	
ENSMUSG00000108252	
ENSMUSG00000043940	
ENSMUSG00000107581	
