Gene ID	Associated Gene Name	EntrezGene ID	Version (gene)
ENSG00000269286	GS1-421I3.2		1
ENSG00000268511	NCLP2		1
ENSG00000268748	RP4-755D9.1		1
ENSG00000269631	LINC00087	644596	1
ENSG00000267960	RHOXF2B	727940	1
ENSG00000269263	LINC00633	101928677	1
ENSG00000269263	LINC00633	100129515	1
ENSG00000269184	AC234771.3		1
ENSG00000268824	RP11-85L21.6		1
ENSG00000268349	RHOXF1	158800	2
ENSG00000269156	AC234771.2		1
ENSG00000268514	RP11-85L21.5		1
ENSG00000269105	GS1-421I3.4		1
ENSG00000268919	RHOXF2	84528	1
ENSG00000268542	RP3-525N14.2		1
ENSG00000268695	CT55	54967	1
ENSG00000269500	EEF1A1P30		1
ENSG00000268848	RP13-565O16.2		1
ENSG00000269603	ZBTB33	10009	1
ENSG00000268600	RP13-210D15.1		1
ENSG00000267962	AC234771.1		1
ENSG00000269833	RP13-210D15.6		1
ENSG00000269162	ZNF75D	7626	1
ENSG00000269442	RP13-210D15.4		1
ENSG00000268760	TMEM255A	55026	1
ENSG00000269327	ZNF449	203523	1
ENSG00000269536	RP11-265D19.6	100506790	1
ENSG00000268419	LINC00086	399668	2
ENSG00000269260	RNA5SP515		1
ENSG00000267899	CROCCP1		1
ENSG00000271476	RP11-265D19.7		1
ENSG00000268002	DDX26B-AS1		1
ENSG00000268370	RP11-45J1.1		1
ENSG00000268630	DDX26B	203522	2
ENSG00000268880	AL391380.2		1
ENSG00000268345	RP11-432N13.2		1
ENSG00000269251	RP11-432N13.3		1
ENSG00000268825	RP11-432N13.4		2
ENSG00000268449	RP13-36C9.4		1
ENSG00000268233	RP13-36C9.5		1
ENSG00000269096	CT45A3	101060211	2
ENSG00000269096	CT45A3	728911	2
ENSG00000269096	CT45A3	541466	2
ENSG00000269096	CT45A3	441519	2
ENSG00000269820	SAGE1	55511	1
ENSG00000269017	RP11-97N5.2		1
ENSG00000269231	MMGT1	93380	1
ENSG00000269036	SLC9A6	10479	1
ENSG00000268807	GAPDHP67		1
ENSG00000268893	RP11-274K13.5		1
ENSG00000268940	CT45A1	541466	1
ENSG00000271449	AC240441.2	101060211	3
ENSG00000271449	AC240441.2	101060208	3
ENSG00000271449	AC240441.2	728911	3
ENSG00000269586	CT45A5	541465	3
ENSG00000269586	CT45A5	441521	3
ENSG00000270946	AC240441.1	101060210	1
ENSG00000270946	AC240441.1	441521	1
ENSG00000270946	AC240441.1	441520	1
ENSG00000268676	MIR320D2	100302169	1
ENSG00000269658	RP11-298A8.2		1
ENSG00000269853	SPANXB1	100133171	1
ENSG00000269853	SPANXB1	728695	1
ENSG00000269853	SPANXB1	171490	1
ENSG00000269617	RNU6-3P	101954271	1
ENSG00000269617	RNU6-3P	26827	1
ENSG00000269617	RNU6-3P	26826	1
ENSG00000267856	RP3-507I15.1		1
ENSG00000269060	RP3-507I15.2		1
ENSG00000268691	LDOC1	23641	1
ENSG00000269309	SPANXC	171489	1
ENSG00000269309	SPANXC	64663	1
ENSG00000268245	RBMX2P2		2
ENSG00000269108	GS1-164F24.1		1
ENSG00000269063	SPANXA1	728712	1
ENSG00000269063	SPANXA1	30014	1
ENSG00000268239	SPANXA2	728712	1
ENSG00000268239	SPANXA2	30014	1
ENSG00000269485	RP1-171K16.5	645188	1
ENSG00000269838	SPANXD	171489	1
ENSG00000269838	SPANXD	64648	1
ENSG00000269218	AC005000.3		1
ENSG00000269390	RP1-241P17.4		1
ENSG00000269566	AC005000.4		1
ENSG00000265581	PFN1P12		1
ENSG00000266322	RNU1-114P		1
ENSG00000270860	RNVU1-17	101954269	1
ENSG00000265021	RNU1-92P		1
ENSG00000271684	RNVU1-18	26870	1
ENSG00000271684	RNVU1-18	26871	1
ENSG00000271684	RNVU1-18	26869	1
ENSG00000271684	RNVU1-18	26866	1
ENSG00000271684	RNVU1-18	26865	1
ENSG00000271684	RNVU1-18	26863	1
ENSG00000271684	RNVU1-18	6060	1
ENSG00000265963	RP11-403I13.5		1
ENSG00000263446	RP11-403I13.4	100293748	1
ENSG00000265475	RP11-403I13.6		1
ENSG00000270979	RP11-403I13.10		1
ENSG00000266480	LINC00869	57234	2
ENSG00000263379	RNU1-143P		1
ENSG00000263590	RP11-403I13.8		1
ENSG00000270626	AC239798.1		1
ENSG00000265066	RP5-998N21.3		2
ENSG00000264363	HIST2H2BB		2
ENSG00000264088	RP5-998N21.4		1
ENSG00000272785	RP5-998N21.10		1
ENSG00000264140	RP5-998N21.7		3
ENSG00000265232	HIST2H3PS2		2
ENSG00000266434	RP5-998N21.8		2
ENSG00000263771	NKAIN1P1	642691	1
ENSG00000265897	RP11-763B22.7		1
ENSG00000271112	RP11-666A1.7		1
ENSG00000265044	RNVU1-15	101954267	1
ENSG00000263398	RP11-666A1.5		1
ENSG00000266639	RP11-666A1.3		1
ENSG00000266338	NBPF15	284565	2
ENSG00000264033	PFN1P7		1
ENSG00000264805	RP11-666A1.4		1
ENSG00000265797	SRGAP2B		1
ENSG00000265886	RP11-289H16.1		1
ENSG00000270206	RP3-365I19.2		1
ENSG00000264416	FAM72D	728833	1
ENSG00000270519	AC241585.2		1
ENSG00000265937	RP11-289I10.2		1
ENSG00000270913	PPIAL4D	645142	1
ENSG00000270363	RP11-289I10.3		1
ENSG00000268065	RNVU1-14	101954266	1
ENSG00000265318	RP11-89F3.2		2
ENSG00000271372	PFN1P3		1
ENSG00000270384	RNU1-137P		1
ENSG00000270722	RNVU1-7	100312957	1
ENSG00000270722	RNVU1-7	26864	1
ENSG00000264111	WI2-925H4.1	101929780	1
ENSG00000264337	GPR89A	653519	1
ENSG00000264337	GPR89A	51463	1
ENSG00000265111	PDZK1	5174	1
ENSG00000264806	POLR3C	10623	1
ENSG00000266054	NUDT17	200035	2
ENSG00000263461	PIAS3	10401	2
ENSG00000263773	ANKRD35	148741	1
ENSG00000264162	ITGA10	8515	1
ENSG00000266474	RP11-315I20.3		2
ENSG00000265832	PEX11B	8799	1
ENSG00000264665	RP11-315I20.1		2
ENSG00000265970	HFE2	148738	1
ENSG00000270840	RNVU1-6	101954276	1
ENSG00000266790	RNU6-1071P		1
ENSG00000265348	HYDIN2		1
ENSG00000268094	PFN1P8	767846	1
ENSG00000263387	RP4-704D21.2		2
ENSG00000264639	NBPF13P	728989	1
ENSG00000266845	RP11-325P15.1		1
ENSG00000263451	RNVU1-8		1
ENSG00000263915	RP11-325P15.2		1
ENSG00000266198	PRKAB2	5565	1
ENSG00000265360	RP11-337C18.8	100505794	3
ENSG00000272778	RP11-337C18.10		1
ENSG00000272535	RP11-337C18.9		1
ENSG00000265196	PDIA3P1	171423	1
ENSG00000263665	CCT8P1		2
ENSG00000264117	RP11-337C18.7		1
ENSG00000264980	CHD1L	9557	1
ENSG00000264481	RP11-337C18.4		2
ENSG00000264154	OR13Z1P		2
ENSG00000265914	Y_RNA		1
ENSG00000271719	OR13Z2P		1
ENSG00000265531	FCGR1C		1
ENSG00000263513	FAM72C	554282	1
ENSG00000270872	SRGAP2D	100996712	1
ENSG00000270872	SRGAP2D	653464	1
ENSG00000270872	SRGAP2D	647135	1
ENSG00000271567	AC246785.1	730262	1
ENSG00000271567	AC246785.1	728945	1
ENSG00000270339	AC253578.1	730262	1
ENSG00000270339	AC253578.1	728945	1
ENSG00000273296	FP700107.1	101929815	1
ENSG00000272419	AC241585.3		1
ENSG00000264863	AC241585.1	100996740	1
ENSG00000264863	AC241585.1	642441	1
ENSG00000271254	NBPF10	101928050	2
ENSG00000272150	AC239860.1		1
ENSG00000266249	CD160	11126	1
ENSG00000265491	RNF115	27246	3
ENSG00000265241	RBM8A	9939	2
ENSG00000271601	AC243547.1	128077	2
ENSG00000272031	ANKRD34A	284615	1
ENSG00000266741	POLR3GL	84265	1
ENSG00000265972	TXNIP	10628	1
ENSG00000271425	AC239799.1	101060684	2
ENSG00000271425	AC239799.1	100132406	2
ENSG00000271425	AC239799.1	25832	2
ENSG00000264343	NOTCH2NL	388677	1
ENSG00000271121	AC243756.2	11163	1
ENSG00000271001	AC243756.1		1
ENSG00000272427	AC241929.1		1
ENSG00000268043	AC244394.1		3
ENSG00000266748	FMO5	2330	1
ENSG00000272252	AC242426.1		1
ENSG00000271928	OR13Z3P		1
ENSG00000266095	BCL9	607	1
ENSG00000266723	RP11-533N14.3		1
ENSG00000263549	RP11-433J22.3		1
ENSG00000264011	RP11-314N2.2		2
ENSG00000264499	GJA8	2703	1
ENSG00000264776	GPR89B	653519	2
ENSG00000264776	GPR89B	51463	2
ENSG00000266084	RP6-74O6.2	728939	1
ENSG00000265609	PDZK1P2		1
ENSG00000272965	XXyac-YX155B6.7		1
ENSG00000270582	RNU1-129P		1
ENSG00000271345	RNVU1-9	100312957	1
ENSG00000271345	RNVU1-9	26864	1
ENSG00000270738	PFN1P4		1
ENSG00000263366	ABHD17AP1		1
ENSG00000267846	AC239803.1		1
ENSG00000243644	RNA5SP58		2
ENSG00000265449	RP11-301M17.2		1
ENSG00000266681	RP11-301M17.1		1
ENSG00000265297	RNU1-120P		1
ENSG00000265468	RP11-495P10.6		1
ENSG00000263469	RP11-495P10.9		1
ENSG00000264360	RP11-495P10.8		2
ENSG00000264430	RP11-495P10.5	101929325	1
ENSG00000265925	RP11-495P10.7		1
ENSG00000266842	RP11-495P10.4		1
ENSG00000265765	RP11-495P10.3		1
ENSG00000266011	Y_RNA		1
ENSG00000266686	RNU1-122P		1
ENSG00000273251	RP6-74O6.6		1
ENSG00000270834	RNVU1-10	101954273	1
ENSG00000263844	RNU1-135P		1
ENSG00000263374	RNVU1-11		1
ENSG00000264252	RNVU1-12	101954274	1
ENSG00000264252	RNVU1-12	101954272	1
ENSG00000266773	RP11-495P10.1		1
ENSG00000265464	RP11-495P10.10		2
ENSG00000270746	RP4-725K1.1		1
ENSG00000265862	RN7SKP88		1
ENSG00000264992	AC239802.1		1
ENSG00000242576	RNU2-38P		2
ENSG00000264601	RP4-791M13.5		1
ENSG00000271636	AC239802.2		1
ENSG00000266874	RP4-791M13.4		2
ENSG00000264532	RP4-791M13.3		1
ENSG00000266350	WI2-1896O14.1		1
ENSG00000273134	RP11-326G21.1	101929787	1
ENSG00000270483	RNVU1-5	101954265	1
ENSG00000270483	RNVU1-5	101954264	1
ENSG00000270867	AC243772.1		1
ENSG00000266394	RP11-196G18.1		2
ENSG00000266332	FCGR1A	2210	1
ENSG00000266332	FCGR1A	2209	1
ENSG00000263376	HIST2H2BF	440689	1
ENSG00000265922	RP11-196G18.21		1
ENSG00000266386	RP11-196G18.3		1
ENSG00000265133	HIST2H3D	653604	1
ENSG00000265133	HIST2H3D	333932	1
ENSG00000265133	HIST2H3D	126961	1
ENSG00000270827	HIST2H3C	653604	1
ENSG00000270827	HIST2H3C	333932	1
ENSG00000270827	HIST2H3C	126961	1
ENSG00000269861	HIST2H2BD		1
ENSG00000263736	RP11-196G18.22		1
ENSG00000273147	RP11-196G18.24		1
ENSG00000269488	HIST2H2BC	337873	1
ENSG00000266225	HIST2H2AA4	723790	1
ENSG00000266225	HIST2H2AA4	8337	1
ENSG00000270263	HIST2H3A	653604	1
ENSG00000270263	HIST2H3A	333932	1
ENSG00000270263	HIST2H3A	126961	1
ENSG00000266131	RP11-196G18.23		1
ENSG00000264719	HIST2H2BE	8349	1
ENSG00000263521	HIST2H2AC	8338	1
ENSG00000263965	HIST2H2AB	317772	1
ENSG00000265570	BOLA1	51027	2
ENSG00000265307	SV2A	9900	1
ENSG00000263977	SF3B4	10262	1
ENSG00000264524	MTMR11	10903	1
ENSG00000264738	RP11-458I7.1		2
ENSG00000266444	RN7SL480P		1
ENSG00000266883	RNU2-17P		1
ENSG00000263486	snoU13		1
ENSG00000266334	APH1A	51107	1
ENSG00000266177	C1orf54	79630	1
ENSG00000266764	C1orf51	148523	1
ENSG00000265228	PRPF3	9129	1
ENSG00000266562	RPRD2	23248	1
ENSG00000265277	ACP6	51205	2
ENSG00000265107	GJA5	2702	1
ENSG00000263956	NBPF11	728912	1
ENSG00000263956	NBPF11	200030	1
ENSG00000263962	AC245100.1	100996473	1
ENSG00000263464	PPIAL4G	644591	1
ENSG00000270629	AC239811.2	400818	1
ENSG00000270629	AC239811.2	25832	1
ENSG00000268576	AC239811.1	100996763	3
ENSG00000268576	AC239811.1	388677	3
ENSG00000270650	AC245389.1	11163	1
ENSG00000264708	PDE4DIP	100996724	1
ENSG00000264708	PDE4DIP	9659	1
ENSG00000269713	NBPF10	400818	3
ENSG00000264983	NOTCH2NL	388677	1
ENSG00000271383	AC242842.2		2
ENSG00000270537	AC242842.1		1
ENSG00000272058	AC243772.2	100996741	1
ENSG00000272058	AC243772.2	100996721	1
ENSG00000272058	AC243772.2	100133301	1
ENSG00000272058	AC243772.2	644634	1
ENSG00000270882	HIST1H4A	554313	1
ENSG00000270882	HIST1H4A	121504	1
ENSG00000270882	HIST1H4A	8370	1
ENSG00000270882	HIST1H4A	8368	1
ENSG00000270882	HIST1H4A	8366	1
ENSG00000270882	HIST1H4A	8367	1
ENSG00000270882	HIST1H4A	8365	1
ENSG00000270882	HIST1H4A	8364	1
ENSG00000270882	HIST1H4A	8362	1
ENSG00000270882	HIST1H4A	8363	1
ENSG00000270882	HIST1H4A	8361	1
ENSG00000270882	HIST1H4A	8360	1
ENSG00000270882	HIST1H4A	8359	1
ENSG00000270882	HIST1H4A	8294	1
ENSG00000272196	HIST2H2AA3	723790	1
ENSG00000272196	HIST2H2AA3	8337	1
ENSG00000270276	HIST1H4A	554313	1
ENSG00000270276	HIST1H4A	121504	1
ENSG00000270276	HIST1H4A	8370	1
ENSG00000270276	HIST1H4A	8368	1
ENSG00000270276	HIST1H4A	8366	1
ENSG00000270276	HIST1H4A	8367	1
ENSG00000270276	HIST1H4A	8365	1
ENSG00000270276	HIST1H4A	8364	1
ENSG00000270276	HIST1H4A	8362	1
ENSG00000270276	HIST1H4A	8363	1
ENSG00000270276	HIST1H4A	8361	1
ENSG00000270276	HIST1H4A	8360	1
ENSG00000270276	HIST1H4A	8359	1
ENSG00000270276	HIST1H4A	8294	1
ENSG00000264522	OTUD7B	56957	1
ENSG00000264082	VPS45	11311	1
ENSG00000272207	PLEKHO1	51177	1
ENSG00000265346	ANP32E	81611	1
ENSG00000264654	CA14	23632	2
ENSG00000266472	AC242988.1		1
ENSG00000271374	PACS2	101929695	1
ENSG00000271374	PACS2	23241	1
ENSG00000270357	RPS20P33		1
ENSG00000270943	AL928654.2		1
ENSG00000270616	TEX22	647310	1
ENSG00000270266	RP11-521B24.3	100507437	1
ENSG00000270410	MTA1	9112	1
ENSG00000271451	RP11-521B24.5		1
ENSG00000270931	CRIP2	1397	1
ENSG00000270784	CRIP1	1396	1
ENSG00000271325	CRIP1	1396	1
ENSG00000270288	C14orf80	283643	1
ENSG00000271694	TMEM121	80757	1
ENSG00000270545	ATP5G1P1		1
ENSG00000270707	ELK2BP		1
ENSG00000270464	IGHA2		1
ENSG00000271055	AL928742.3		1
ENSG00000271512	AL928742.4		1
ENSG00000270944	AL928742.12		1
ENSG00000270340	IGHE		1
ENSG00000270283	RP11-731F5.1		1
ENSG00000270498	IGHG4		1
ENSG00000270895	IGHG2		1
ENSG00000270651	RP11-731F5.2		1
ENSG00000271411	IGHGP		1
ENSG00000270737	ELK2AP		1
ENSG00000270203	AL928768.3		1
ENSG00000271189	IGHA1		1
ENSG00000270221	AL901608.2		1
ENSG00000270715	IGHEP1		1
ENSG00000271292	IGHG1	102466889	1
ENSG00000271292	IGHG1	102465871	1
ENSG00000271292	IGHG1	101930374	1
ENSG00000270355	IGHG3		1
ENSG00000271282	RP11-417P24.1		1
ENSG00000271438	IGHD		1
ENSG00000271541	IGHM		1
ENSG00000271388	hsa-mir-4539		1
ENSG00000271528	AC246787.4		1
ENSG00000271087	AC246787.3		1
ENSG00000270844	hsa-mir-4538		1
ENSG00000270752	AC246787.1		1
ENSG00000270952	AC246787.2		1
ENSG00000270310	hsa-mir-4537		1
ENSG00000271008	IGHJ6		1
ENSG00000271258	IGHJ3P		1
ENSG00000270662	IGHJ5		1
ENSG00000270564	IGHJ4		1
ENSG00000270396	IGHJ3		1
ENSG00000270345	IGHJ2P		1
ENSG00000271169	IGHJ2		1
ENSG00000271323	IGHJ1		1
ENSG00000271391	IGHD7-27		1
ENSG00000270940	IGHJ1P		1
ENSG00000270454	IGHD1-26		1
ENSG00000270963	IGHD6-25		1
ENSG00000271622	IGHD5-24		1
ENSG00000270805	IGHD4-23		1
ENSG00000271393	IGHD3-22		1
ENSG00000271444	IGHD2-21		1
ENSG00000270967	AL122127.25		1
ENSG00000270473	IGHD1-20		1
ENSG00000270622	IGHD6-19		1
ENSG00000271534	IGHD5-18		1
ENSG00000270643	IGHD4-17		1
ENSG00000270796	IGHD3-16		1
ENSG00000270888	IGHD2-15		1
ENSG00000270686	IGHD1-14		1
ENSG00000271634	IGHD6-13		1
ENSG00000271688	IGHD5-12		1
ENSG00000270418	IGHD4-11		1
ENSG00000271312	IGHD3-10		1
ENSG00000270899	IGHD3-9		1
ENSG00000271144	IGHD2-8		1
ENSG00000270608	IGHD1-7		1
ENSG00000271371	IGHD6-6		1
ENSG00000270311	IGHD5-5		1
ENSG00000271276	IGHD4-4		1
ENSG00000271031	IGHD3-3		1
ENSG00000271571	IGHD2-2		1
ENSG00000271432	IGHD1-1		1
ENSG00000270703	IGHV6-1		1
ENSG00000271577	IGHVII-1-1		1
ENSG00000270224	AB019441.29		1
ENSG00000270452	IGHV1-2		1
ENSG00000270636	IGHVIII-2-1		1
ENSG00000271535	IGHV1-3		1
ENSG00000271062	IGHV2-5		1
ENSG00000270600	IGHVIII-5-1		1
ENSG00000270877	IGHVIII-5-2		1
ENSG00000270609	IGHV3-6		1
ENSG00000270398	IGHV3-7		1
ENSG00000271648	IGHV3-11	100293211	1
ENSG00000270417	IGHVIII-11-1		1
ENSG00000271574	IGHV1-12		1
ENSG00000270676	IGHV3-13	101930405	1
ENSG00000270873	IGHVIII-13-1		1
ENSG00000271274	IGHV1-14		1
ENSG00000271058	IGHV3-15		1
ENSG00000271497	IGHVII-15-1		1
ENSG00000270214	IGHV3-16		1
ENSG00000270373	IGHV1-17		1
ENSG00000271968	AC246787.5		1
ENSG00000273421	VSTM1	284415	1
ENSG00000271658	OSCAR	126014	1
ENSG00000270825	AC012314.3	441864	1
ENSG00000271261	IGHV1-18		1
ENSG00000270566	IGHV3-19		1
ENSG00000271191	AB019440.50		1
ENSG00000271106	AC247036.1		1
ENSG00000270774	IGHV3-20		1
ENSG00000270642	IGHV3-21		1
ENSG00000270925	IGHV3-22		1
ENSG00000270428	IGHVII-22-1		1
ENSG00000271446	IGHVIII-22-2		1
ENSG00000271562	IGHV3-23		1
ENSG00000271689	IGHV1-24		1
ENSG00000271403	HOMER2P2		1
ENSG00000270596	IGHV3-25		1
ENSG00000271193	IGHVIII-25-1		1
ENSG00000270298	IGHV2-26		1
ENSG00000270649	IGHVIII-26-1		1
ENSG00000271221	IGHVII-26-2		1
ENSG00000270819	IGHV7-27		1
ENSG00000271493	IGHV4-28	642131	1
ENSG00000270474	IGHV3-29		1
ENSG00000270550	IGHV3-30		1
ENSG00000271539	IGHVII-30-1		1
ENSG00000271050	IGHV3-30-2		1
ENSG00000270295	IGHV4-31		1
ENSG00000270468	IGHVII-31-1		1
ENSG00000270439	IGHV3-32		1
ENSG00000270565	IGHV3-33		1
ENSG00000271520	IGHVII-33-1		1
ENSG00000271176	IGHV3-33-2		1
ENSG00000271023	IGHV4-34		1
ENSG00000270958	IGHV7-34-1		1
ENSG00000270635	IGHV3-35		1
ENSG00000270227	IGHV3-36		1
ENSG00000270341	IGHV3-37		1
ENSG00000271186	IGHV3-38		1
ENSG00000270250	IGHVIII-38-1		1
ENSG00000271083	IGHV4-39		1
ENSG00000271592	IGHV7-40		1
ENSG00000271004	AB019438.66		1
ENSG00000270465	IGHVII-40-1		1
ENSG00000270559	HOMER2P1		1
ENSG00000270529	IGHV3-42		1
ENSG00000270315	IGHV3-43		1
ENSG00000270197	IGHVIII-44		1
ENSG00000271295	IGHVIV-44-1		1
ENSG00000270613	IGHVII-44-2		1
ENSG00000270644	IGHV1-45		1
ENSG00000271224	IGHV1-46		1
ENSG00000270309	IGHVII-46-1		1
ENSG00000270572	IGHV3-47		1
ENSG00000270476	IGHVIII-47-1		1
ENSG00000270597	IGHV3-48		1
ENSG00000270786	IGHV3-49		1
ENSG00000271300	IGHVII-49-1		1
ENSG00000270939	IGHV3-50		1
ENSG00000271531	IGHV5-51		1
ENSG00000270208	IGHVIII-51-1		1
ENSG00000270463	IGHVII-51-2		1
ENSG00000271448	IGHV3-52		1
ENSG00000271089	IGHV3-53		1
ENSG00000271692	IGHVII-53-1		1
ENSG00000271504	IGHV4-55		1
ENSG00000271294	IGHV7-56		1
ENSG00000270841	IGHV3-57		1
ENSG00000271080	IGHV1-58		1
ENSG00000270668	IGHV4-59		1
ENSG00000270684	IGHV3-60		1
ENSG00000199654	RNA5SP389		2
ENSG00000271416	IGHVII-60-1		1
ENSG00000270358	IGHV4-61		1
ENSG00000270284	IGHV3-62		1
ENSG00000271575	IGHVII-62-1		1
ENSG00000270436	IGHV3-63		1
ENSG00000271450	IGHV3-64		1
ENSG00000270489	IGHV3-65		1
ENSG00000270291	IGHVII-65-1		1
ENSG00000270881	IGHV3-66		1
ENSG00000271289	IGHV1-67		1
ENSG00000271422	SLC20A1P1		1
ENSG00000271082	IGHVII-67-1		1
ENSG00000271331	IGHVIII-67-2		1
ENSG00000270201	IGHVIII-67-3		1
ENSG00000271548	IGHVIII-67-4		1
ENSG00000270530	IGHV1-68		1
ENSG00000271469	IGHV1-69		1
ENSG00000270376	IGHV2-70		1
ENSG00000271060	IGHV3-71		1
ENSG00000271695	IGHV3-72		1
ENSG00000270724	IGHV3-73		1
ENSG00000270305	IGHV3-74		1
ENSG00000270717	IGHVII-74-1		1
ENSG00000270215	IGHV3-75		1
ENSG00000270551	IGHV3-76		1
ENSG00000270693	IGHVIII-76-1		1
ENSG00000271319	hsa-mir-5195		1
ENSG00000270254	IGHV5-78		1
ENSG00000270816	AC244452.1		1
ENSG00000271342	SLC9A7	84679	1
ENSG00000271091	RP2	6102	1
ENSG00000270459	CXorf31		1
ENSG00000270349	RGN	9104	1
ENSG00000270253	RNU6-1189P		1
ENSG00000271665	RNU12-2P		1
ENSG00000270272	NDUFB11	54539	1
ENSG00000268921	RP3-393P12.1		1
ENSG00000268625	WASF4P		1
ENSG00000269594	ZNF81	347344	1
ENSG00000269123	RPL7P57		1
ENSG00000271352	RBM10	8241	2
ENSG00000270803	CTD-2522E6.4		1
ENSG00000271310	UBA1	7317	1
ENSG00000271674	INE1	8552	1
ENSG00000270633	CDK16	5127	1
ENSG00000271363	PHF16	9767	1
ENSG00000271016	NDUFA3	4696	1
ENSG00000271203	TFPT	29844	1
ENSG00000271442	PRPF31	26121	1
ENSG00000271135	AC012314.8	101928780	1
ENSG00000271542	LENG1	79165	1
ENSG00000271019	MBOAT7	79143	1
ENSG00000270502	TSEN34	79042	1
ENSG00000271038	AC012314.20		1
ENSG00000271572	RPS9	6203	1
ENSG00000270267	AC012314.19		1
ENSG00000270216	LILRB3	101929809	1
ENSG00000270216	LILRB3	11025	1
ENSG00000271125	CTB-83J4.1		1
ENSG00000270592	AC010492.2		1
ENSG00000270471	AC010492.4		1
ENSG00000271561	RNU6-1307P		1
ENSG00000270908	AC098789.1		1
ENSG00000271246	AC010492.5		1
ENSG00000271481	LILRB2	10288	1
ENSG00000271012	MIR4752	100616171	1
ENSG00000270785	AC010518.3		1
ENSG00000271489	AC008984.5		1
ENSG00000271126	AC008984.7		1
ENSG00000270338	VN1R104P		1
ENSG00000271229	AC008984.6		1
ENSG00000270366	LILRA4	23547	1
ENSG00000271037	AC008746.10		1
ENSG00000271669	AC008746.3		1
ENSG00000270630	CTD-2587H19.2		1
ENSG00000270595	CTD-2587H19.3		1
ENSG00000271103	AC008746.12		1
ENSG00000271637	LENG8-AS1		1
ENSG00000270238	AC008746.5	101929807	1
ENSG00000270365	CDC42EP5	148170	1
ENSG00000271116	LAIR2	3904	1
ENSG00000271030	AC008746.9		1
ENSG00000270687	AC009892.2		1
ENSG00000270501	LILRA2	11027	1
ENSG00000270756	LILRB1	10859	1
ENSG00000270219	CTB-83J4.2		1
ENSG00000271188	LILRA1	11024	1
ENSG00000270217	AC009892.5		1
ENSG00000271640	AC245036.1		1
ENSG00000271107	AC009892.10		1
ENSG00000271326	LILRB4	11006	1
ENSG00000271487	VN1R105P		1
ENSG00000271247	AC009892.9		1
ENSG00000270534	AC011515.2		1
ENSG00000270319	LILRP1		1
ENSG00000270247	AC098784.1		1
ENSG00000271619	AC243962.1		1
ENSG00000271516	LILRP2	79166	2
ENSG00000271039	KIR3DL1	3812	1
ENSG00000271039	KIR3DL1	3811	1
ENSG00000269824	AL022578.1		1
ENSG00000271124	KIR3DL3	115653	1
ENSG00000271139	CTB-61M7.1		1
ENSG00000271713	KIR2DL4	3805	2
ENSG00000270787	KIR2DL3	100653050	1
ENSG00000270787	KIR2DL3	3804	1
ENSG00000270645	KIR2DP1	101929821	1
ENSG00000270645	KIR2DP1	100653066	1
ENSG00000270645	KIR2DP1	100653048	1
ENSG00000270186	KIR2DL1	3802	1
ENSG00000270481	KIR3DP1		1
ENSG00000269642	KIR2DS4	3809	2
ENSG00000271613	KIR3DL2	727787	1
ENSG00000271613	KIR3DL2	3812	1
ENSG00000271059	RNU6-222P		1
ENSG00000271210	FCAR	2204	1
ENSG00000271067	CTB-61M7.2		1
ENSG00000271000	NCR1	9437	1
ENSG00000270884	NLRP7	199713	1
ENSG00000271007	CTC-550B14.8		1
ENSG00000270370	NLRP2	55655	1
ENSG00000271279	CTC-550B14.1		1
ENSG00000270594	CTC-550B14.7		1
ENSG00000270886	GP6	51206	1
ENSG00000271206	CTC-550B14.6		2
ENSG00000270998	RDH13	112724	2
ENSG00000270836	EPS8L1	54869	1
ENSG00000270262	CNOT3	4849	1
ENSG00000270942	AC245052.2	147798	1
ENSG00000270848	AC245052.1	10990	1
ENSG00000262610	LILRA5	353514	1
ENSG00000270671	AC245884.2	3903	1
ENSG00000270420	AC245884.1	57348	1
ENSG00000270985	AC245884.3	114823	1
ENSG00000270220	KIR3DX1		1
ENSG00000269334	ZNF182	7569	1
ENSG00000269649	ZNF630	57232	1
ENSG00000268260	SPACA5	729201	1
ENSG00000268260	SPACA5	389852	1
ENSG00000267933	snoU13		1
ENSG00000269673	SSX6	280657	2
ENSG00000268393	SPACA5B	729201	1
ENSG00000268393	SPACA5B	389852	1
ENSG00000268082	RP11-38O23.3		1
ENSG00000269287	RP11-38O23.4		1
ENSG00000268263	RNU6-707P		1
ENSG00000269632	SSXP3		1
ENSG00000268092	RP11-38O23.7		1
ENSG00000268256	SSX5	280658	1
ENSG00000268256	SSX5	10214	1
ENSG00000268256	SSX5	6758	1
ENSG00000267999	RP11-552E4.2		1
ENSG00000268610	RNA5SP503		1
ENSG00000269567	RP11-552E4.3		1
ENSG00000268962	RP11-552E4.4		1
ENSG00000268118	RP11-552E4.5		2
ENSG00000268546	SSX1	6756	1
ENSG00000269561	RP11-344N17.2		1
ENSG00000268124	RP11-344N17.3		1
ENSG00000269683	RP11-344N17.11		1
ENSG00000269306	SSX9	280660	2
ENSG00000268022	RP11-344N17.6		1
ENSG00000268793	SSXP9		1
ENSG00000268952	RP11-344N17.8		1
ENSG00000270603	RP11-344N17.15		1
ENSG00000269122	SSX3	10214	1
ENSG00000268917	RP11-344N17.9		1
ENSG00000269144	RP11-344N17.13		1
ENSG00000268611	AF196972.10		1
ENSG00000268197	AF196972.3		1
ENSG00000267887	AF196972.4		1
ENSG00000269875	FTSJ1	24140	1
